X,Y,OBJECTID,Estate_Name_en,Estate_Name_zh_Hant,District_Name_en,District_Name_zh_Hant,Region_Name_en,Region_Name_zh_Hant,Latitude,Longitude,Type_of_Estate_en,Type_of_Estate_zh_Hant,Year_of_Intake_en,Type_s__of_Block_s__en,Type_s__of_Block_s__zh_Hant,No__of_Blocks,Name_of_Block_s__en,Name_of_Block_s__zh_Hant,No__of_Rental_Flats_en,No__of_Rental_Flats_zh_Hant,Flat_Size__m2__en,Estate_Management_Advisory_Comm,Estate_Management_Advisory_Co_1,District_Tenancy_Management_Off,District_Tenancy_Management_O_1,Property_Management_en,Property_Management_zh_Hant,Carpark_Management_en,Carpark_Management_zh_Hant,Estate_Website,Further_Information_en,Further_Information_zh_Hant
114.2275,22.31625,147,Wo Lok Estate,和樂邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.31625,114.2275,Public Rental Housing,租住屋邨,1962,Old Slab,舊長型,11,Cheung On House<br>Fu On House<br>Hang On House<br>Hing On House<br>Kin On House<br>Kui On House<br>Man On House<br>Ping On House<br>Sun On House<br>Tai On House<br>Yee On House,"長安樓
富安樓
恆安樓
興安樓
建安樓
居安樓
民安樓
平安樓
新安樓
泰安樓
義安樓",1 900 ﻿As at 31.3.2019,1 900 截至2019年3月31日的情況,24.0 - 32.6,Formed,已成立,"Housing Department Wo Lok Estate Office<br>G/F, Ping On House, Wo Lok Estate, 60 Yuet Wah Street, Kwun Tong, Kowloon<br>Telephone: 2389 0020<br>Fax: 2763 6648","房屋署和樂邨辦事處
九龍觀塘月華街60號和樂邨平安樓地下
電話：2389 0020
傳真：2763 6648","Housing Department Wo Lok Estate Office<br>G/F, Ping On House, Wo Lok Estate, 60 Yuet Wah Street, Kwun Tong, Kowloon<br>Telephone: 2389 0020<br>Fax: 2763 6648","房屋署和樂邨辦事處
九龍觀塘月華街60號和樂邨平安樓地下
電話：2389 0020
傳真：2763 6648","Synergis Management Services Limited<br>8/F, KT336, 334-336 Kwun Tong Road,<br>Kwun Tong, Kowloon, Hong Kong<br>Telephone: 3610 2340 <br>Fax: 2751 8784 <br>E-mail: info@synergis.com.hk","昇捷管理服務有限公司
香港九龍觀塘觀塘道334-336號 KT336 八樓
電話: 3610 2340
傳真: 2751 8784 
電郵: info@synergis.com.hk",-,-,-
114.21733,22.33373,148,Choi Wan (2) Estate,彩雲二邨,Wong Tai Sin,黃大仙,Kowloon East,九龍東,22.33373,114.21733,Public Rental Housing,租住屋邨,1978,"Double H, Twin Tower",雙工字型、雙塔式,5,Fung Chak House<br>Kai Fai House<br>King Kung House<br>Ming Lai House<br>Yok Yu House,"豐澤樓
啟輝樓
瓊宮樓
明麗樓
玉宇樓",3 000 ﻿As at 31.3.2019,3 000 截至2019年3月31日的情況,29.0 - 54.9,Formed,已成立,"Chuk Yuen District Tenancy Management Office<br>Unit 101-108, Yung Yuen House, Chuk Yuen (N) Estate, Wong Tai Sin<br>Telephone: 2351 1818<br>Fax: 2351 9224","竹園區租約事務管理處
黃大仙竹園(北)邨榕園樓101-108室
電話：2351 1818
傳真：2351 9224","Easy Living Consultant Limited<br>Flat 111-116, G/F, Ming Lai House, Choi Wan (II) Estate, Kowloon <br>Telephone: 2755 0328 <br>Fax: 2755 0318","宜居顧問服務有限公司
九龍彩雲(二)邨明麗樓地下111-116室 
電話：2755 0328 
傳真：2755 0318","Wilson Parking (Hong Kong) Limited<br>Room 2901, Metroplaza, Tower 1 Hing Fong Road, Kwai Chung, N.T.<br>Telephone: 2487 6138<br>Fax: 2428 6026<br>Web site: www.wilsonparking.com.hk<br>E-mail: osc@wilsonparking.com.hk<br>","威信(香港)停車場管理有限公司
新界葵涌興芳路新都會廣場第一座2901室
電話：2487 6138
傳真：2428 6026
網站：www.wilsonparking.com.hk
電郵：osc@wilsonparking.com.hk
",-,-,-
114.002390000000105,22.46878,149,Grandeur Terrace,俊宏軒,Yuen Long,元朗,New Territories West,新界西,22.46878,114.00239,Public Rental Housing,租住屋邨,2003,Non-standard,非標準型,11,Block 1<br>Block 2<br>Block 3<br>Block 4<br>Block 5<br>Block 6<br>Block 7<br>Block 8<br>Block 9<br>Block 10<br>Block 11,"第一座
第二座
第三座
第四座
第五座
第六座
第七座
第八座
第九座
第十座
第十一座",4 100 ﻿As at 31.3.2019,4 100 截至2019年3月31日的情況,34.4 - 45.7,Formed,已成立,"Yuen Long District Tenancy Management Office (2)<br>G/F, Yan Lok House, Tin Yan Estate, Tin Shui Wai<br>Telephone: 3152 2672<br>Fax: 3152 3780","元朗區租約事務管理處(二)
天水圍天恩邨恩樂樓地下
電話: 3152 2672
傳真: 3152 3780","City Professional Management Ltd. 1/F, Grandeur Terrace Shopping Centre, Grandeur Terrace, 88 Tin Shui Road, Tin Shui Wai<br>Telephone: 3401 8268<br>Fax: 3401 8223","城市專業管理有限公司 
天水圍天瑞路88號俊宏軒商場1樓
電話: 3401 8268
傳真: 3401 8223","City Professional Management Ltd. 1/F, Grandeur Terrace Shopping Centre, Grandeur Terrace, 88 Tin Shui Road, Tin Shui Wai<br>Telephone: 3401 8268<br>Fax: 3401 8223","城市專業管理有限公司 
元朗天水圍天瑞路88號俊宏軒商場1樓
電話: 3401 8268
傳真: 3401 8223",-,"Tenancy Management:
Nice Property Management Ltd
G/F, Block 9, Grandeur Terrace, Tin Shui Wai, Yuen Long
Telephone: 2786 3511
Fax: 2486 3505","租約事務管理: 
嘉怡物業管理有限公司 
元朗天水圍俊宏軒9座地下
電話: 2786 3511
傳真: 2486 3505"
114.02027,22.44602,151,Shui Pin Wai Estate,水邊圍邨,Yuen Long,元朗,New Territories West,新界西,22.44602,114.02027,Public Rental Housing,租住屋邨,1981,"Old Slab, Single H, Small Household Block",舊長型、單座工字型、小單位大廈,7,Bik Shui House<br>Chuen Shui House<br>Dip Shui House<br>Hong Shui House<br>San Shui House<br>Woo Shui House<br>Ying Shui House,"碧水樓
泉水樓
疊水樓
康水樓
山水樓
湖水樓
盈水樓",2 400 ﻿As at 31.3.2019,2 400 截至2019年3月31日的情況,22.9 - 54.8,Formed,已成立,"Yuen Long District Tenancy Management Office (1)<br>G/F, Chuen Shui House, Shui Pin Wai Estate, Yuen Long<br>Telephone: 2442 2461<br>Fax: 2477 3284","元朗區租約事務管理處(一)
元朗水邊圍邨泉水樓地下
電話：2442 2461
傳真：2477 3284","Modern Living Property Management Ltd.<br>No. 1-8, G/F, Ying Shui House, Shui Pin Wai Estate, Yuen Long<br>Telephone: 2479 4237<br>Fax: 2479 4066","雅居物業管理有限公司
元朗水邊圍邨盈水樓地下1-8號
電話：2479 4237
傳真：2479 4066","Yue Xiu APT Parking Ltd<br>28/F, Seabright Plaza, 9-23 Shell St, North Point<br>Telephone: 2512 9611<br>Fax: 2512 9617<br>E-mail: yxaptsunny@biznetvigator.com","越秀亞通停車場有限公司
香港北⻆蜆殼街9-23號秀明中心28樓
電話：2512 9611
傳真：2512 9617
電郵：yxaptsunny@biznetvigator.com",-,Electric vehicle charging facility of 1 quick charger is provided at the hourly parking spaces in the carpark,停車場內時租停車位設有一部電動車快速充電器
113.99754,22.46726,152,Tin Chak Estate,天澤邨,Yuen Long,元朗,New Territories West,新界西,22.46726,113.99754,Public Rental Housing,租住屋邨,2001,Harmony 1,和諧一型,6,Chak Fai House<br>Chak Sing House<br>Chak Sun House<br>Chak Yun House<br>Chak Yu House<br>Ancillary Facilities Block,"澤輝樓
澤星樓
澤辰樓
澤潤樓
澤宇樓
服務設施大樓",4 000 ﻿As at 31.3.2019,4 000 截至2019年3月31日的情況,16.3 - 43.3,Formed,已成立,"Yuen Long District Tenancy Management Office (6)<br>5/F, Wing B, Tin Heng Estate Carpark Building,<br>Tin Heng Estate, <br>Tin Shui Wai, N.T.<br>Telephone: 3190 5130<br>Fax: 3190 5220","元朗區租約事務管理處(六) 
新界天水圍天恒邨停車場大樓B翼5樓 
電話：3190 5130
傳真：3190 5220","Nice Property Management Ltd<br>Unit 601, 6/F, Ancillary Facilities Block, Tin Chak Estate, Tin Shui Wai<br>Telephone: 2616 0806<br>Fax: 2447 7489","嘉怡物業管理有限公司 
天水圍天澤邨服務設施大樓6樓601室
電話：2616 0806
傳真：2447 7489",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
113.99777,22.45565,153,Tin Shui (1) Estate,天瑞一邨,Yuen Long,元朗,New Territories West,新界西,22.45565,113.99777,Public Rental Housing,租住屋邨,1993,"Harmony 1, Harmony 2",和諧一型、和諧二型,7,Shui Choi House<br>Shui Chuen House<br>Shui Kwok House<br>Shui Lung House<br>Shui Sing House<br>Shui Sum House<br>Shui Yee House,"瑞財樓
瑞泉樓
瑞國樓
瑞龍樓
瑞勝樓
瑞心樓
瑞意樓",4 600 ﻿As at 31.3.2019,4 600 截至2019年3月31日的情況,16.9 - 52.2,Formed,已成立,"Tin Shui (1) Estate Office<br>G/F, Shui Fai House, Tin Shui (2) Estate, Tin Shui Wai<br>Telephone: 2445 1645<br>Fax: 2616 9356","天瑞一邨屋邨辦事處
天水圍天瑞二邨瑞輝樓地下
電話：2445 1645
傳真：2616 9356","Tin Shui (1) Estate Office<br>G/F, Shui Fai House, Tin Shui (2) Estate, Tin Shui Wai<br>Telephone: 2445 1645<br>Fax: 2616 9356","天瑞一邨屋邨辦事處
天水圍天瑞二邨瑞輝樓地下
電話：2445 1645
傳真：2616 9356",-,-,-,-,-
114.00738,22.45261,154,Tin Tsz Estate,天慈邨,Yuen Long,元朗,New Territories West,新界西,22.45261,114.00738,Public Rental Housing,租住屋邨,1997,Harmony 1,和諧一型,4,Tsz Fai House<br>Tsz Ping House<br>Tsz Sum House<br>Tsz Yan House,"慈輝樓
慈屏樓
慈心樓
慈恩樓",3 300 ﻿As at 31.3.2019,3 300 截至2019年3月31日的情況,12.8 - 43.3,Formed,已成立,"Yuen Long District Tenancy Management Office (3)<br>Tin Yiu 2 Estate (near Yiu Fung House), Tin Shui Wai, Yuen Long<br>Telephone: 2445 0418<br>Fax: 2617 1404","元朗區租約事務管理處(三)
元朗天水圍天耀(二)邨(近耀豐樓)
電話：2445 0418
傳真：2617 1404","Nice Property Management Ltd<br>Wing C, G/F, Tsz Yan House, Tin Tsz Estate, Tin Shui Wai<br>Telephone: 2476 8449<br>Fax: 2446 0674","嘉怡物業管理有限公司
天水圍天慈邨慈恩樓地下C翼
電話：2476 8449
傳真：2446 0674",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
114.00506,22.44976,155,Tin Yiu (1) Estate,天耀一邨,Yuen Long,元朗,New Territories West,新界西,22.44976,114.00506,Public Rental Housing,租住屋邨,1992,"Harmony 2, Trident 3, Trident 4",和諧二型、Y3型、Y4型,6,Yiu Foo House<br>Yiu Hing House<br>Yiu Man House<br>Yiu Hong House<br>Yiu Shing House<br>Yiu Yat House,"耀富樓
耀興樓
耀民樓
耀康樓
耀盛樓
耀逸樓",4 700 ﻿As at 31.3.2019,4 700 截至2019年3月31日的情況,12.1 - 52.2,Formed,已成立,"Yuen Long District Tenancy Management Office (3)<br>Tin Yiu (2) Estate (near Yiu Fung House), Tin Shui Wai<br>Telephone: 2445 0418<br>Fax: 2617 1404","元朗區租約事務管理處(三)
天水圍天耀二邨(近耀豐樓)
電話：2445 0418
傳真：2617 1404","Modern Living Property Management Ltd.<br>G/F, Yiu Fung House, Tin Yiu (2) Estate, Tin Shui Wai<br>Telephone: 2448 1810<br>Fax: 2448 1922","雅居物業管理有限公司 
天水圍天耀二邨耀豐樓地下
電話：2448 1810
傳真：2448 1922",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
113.99545,22.46069,156,Tin Wah Estate,天華邨,Yuen Long,元朗,New Territories West,新界西,22.46069,113.99545,Public Rental Housing,租住屋邨,1999,"Harmony 1, Non-standard, Single Aspect Building",和諧一型、非標準型、單向設計大廈,7,Wah Choi House<br>Wah Long House<br>Wah Sui House<br>Wah Yuet House<br>Wah Yat House<br>Wah Yau House<br>Ancillary Facilities Block,"華彩樓
華朗樓
華萃樓
華悅樓
華逸樓
華祐樓
服務設施大樓",3 700 ﻿As at 31.3.2019,3 700 截至2019年3月31日的情況,10.4 - 52.3,Formed,已成立,"Yuen Long District Tenancy Management Office (3)<br>Tin Yiu 2 Estate (near Yiu Fung House), Tin Shui Wai, Yuen Long<br>Telephone: 2445 0418<br>Fax: 2617 1404","元朗區租約事務管理處(三) 
天水圍天耀(二)邨(近耀豐樓)
電話：2445 0418
傳真：2617 1404","Nice Property Management Ltd<br>G/F, Wah Long House, Tin Wah Estate, Tin Shui Wai<br>Telephone: 2448 1723<br>Fax: 2253 6002<br>","嘉怡物業管理有限公司 
天水圍天華邨華朗樓地下
電話：2448 1723
傳真：2253 6002",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
114.21825,22.32603,157,Choi Ha Estate,彩霞邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.32603,114.21825,Tenants Purchase Scheme,租者置其屋計劃,1989,"Trident 3, Trident 4",Y3型、Y4型,3,Choi Sing House<br>Choi Yat House<br>Choi Yuet House,"彩星樓
彩日樓
彩月樓",500 * ﻿As at 31.3.2019,500 * 截至2019年3月31日的情況,"Gross Floor Areas (sqm):17.9 - 71.8;
Saleable Areas (sqm):13.9 - 55.6",Not applicable (Owners' Corporation Formed),不適用（已成立業主立案法團） ,"Housing Department Kowloon East (10) District Tenancy Management Office<br>G/F, Sau Yat House, Sau Mau Ping Estate, 101 Sau Mau Ping Road, Kwun Tong,, Kowloon<br>Telephone: 2349 1361<br>Fax: 2389 7462","房屋署東九龍(十)區租約事務管理處
九龍觀塘秀茂坪道101號秀茂坪邨秀逸樓地下
電話：2349 1361
傳真：2389 7462",Appointed by Owners' Corporation,由業主立案法團委任,Owned and operated by private corporation,由私營機構擁有及營運,-,"* Includes flats, households and authorized population under Public Rental Housing only",* 只包括租住的公屋單位、住戶及認可人口數目
113.996,22.46436,158,Tin Yan Estate,天恩邨,Yuen Long,元朗,New Territories West,新界西,22.46436,113.996,Public Rental Housing,租住屋邨,2004,Non-standard,非標準型,8,Yan Lok House<br>Yan Ying House<br>Yan Sui House<br>Yan Chi House<br>Yan Fuk House<br>Yan Chak House<br>Yan Chui House<br>Yan Yi House<br>,"恩樂樓 
恩盈樓 
恩穗樓 
恩慈樓 
恩福樓 
恩澤樓 
恩翠樓 
恩頤樓",5 600 ﻿As at 31.3.2019,5 600 截至2019年3月31日的情況,"8.2 - 35
",Formed,已成立,"Tin Yan Estate Office<br>G/F, Yan Lok House, Tin Yan Estate, <br>Tin Shui Wai, Yuen Long<br>Telephone: 3152 2672 <br>Fax: 3152 3780<br>","天恩邨屋邨辦事處 
元朗天水圍天恩邨恩樂樓地下
電話：3152 2672
傳真：3152 3780","Tin Yan Estate Office<br>G/F, Yan Lok House, Tin Yan Estate, <br>Tin Shui Wai, Yuen Long<br>Telephone: 3152 2672 <br>Fax: 3152 3780<br>","天恩邨屋邨辦事處 
元朗天水圍天恩邨恩樂樓地下
電話：3152 2672
傳真：3152 3780","Yue Xiu APT Parking Ltd<br>28/F, Seabright Plaza, 9-23 Shell St, North Point<br>Telephone: 2512 9611<br>Fax: 2512 9617<br>E-mail: yxaptsunny@biznetvigator.com","越秀亞通停車場有限公司 
北⻆蜆殼街9-23號秀明中心28樓
電話：2512 9611
傳真：2512 9617
電郵：yxaptsunny@biznetvigator.com
",-,-,-
114.00015,22.46671,159,Tin Yat Estate,天逸邨,Yuen Long,元朗,New Territories West,新界西,22.46671,114.00015,Public Rental Housing,租住屋邨,2001,New Cruciform,新十字型,9,Yat Chi House<br>Yat Hoi House<br>Yat Kong House<br>Yat Long House<br>Yat Wan House<br>Yat To House<br>Yat Tam  House<br>Yat Wu House<br>Yat Yeung House,"逸池樓
逸海樓
逸江樓
逸浪樓
逸灣樓
逸濤樓
逸潭樓
逸湖樓
逸洋樓",3 300 ﻿As at 31.3.2019,3 300 截至2019年3月31日的情況,32.4 - 54.2,Formed,已成立,"Yuen Long District Tenancy Management Office (5)<br>G/F, Yan Lok House, Tin Yan Estate, <br>Tin Shui Wai, Yuen Long<br>Telephone: 3152 2672<br>Fax: 3152 3780","元朗區租約事務管理處(五)
元朗天水圍天恩邨恩樂樓地下
電話：3152 2672
傳真：3152 3780","Easy Living Consultant Limited<br>G/F, Yat To House, Tin Yat Estate, Tin Sau Road, Tin Shui Wai<br>Telephone: 2486 3088<br>Fax: 2486 3308","宜居顧問服務有限公司
天水圍天秀路天逸邨逸濤樓地下
電話：2486 3088
傳真：2486 3308",Owned and operated by private corporation,由私營機構擁有及營運,www.tinyatestate.com.hk,-,-
114.22533,22.41395,160,Yan On Estate,欣安邨,Sha Tin,沙田,New Territories East,新界東,22.41395,114.22533,Public Rental Housing,租住屋邨,2011,Non-standard Block,非標準型,3,Yan Chung House<br>Yan Hei House<br>Yan Yuet House,"欣頌樓
欣喜樓
欣悅樓",2 600 ﻿As at 31.3.2019,2 600 截至2019年3月31日的情況,14.05 - 39.51,Not Yet Formed,未成立,"Tai Po, North & Shatin District Tenancy Management Office (8)<br>Unit 221 - 240, 2/F, Shek Yuk House, Chun Shek Estate, Shatin, N.T.<br>Telephone : 2694 4408<br>Fax : 2647 1930","大埔、北區及沙田區租約事務管理處(八)
沙田秦石邨石玉樓二樓221-240
電話 : 2694 4408
傳真 : 2647 1930","Easy Living Consultant Limited<br>G/F, Yan Chung House, Yan On Estate, Ma On Shan, N.T.<br>Telephone : 3568 9498<br>Fax : 3568 2398","宜居顧問服務有限公司
欣安邨物業服務辦事處
新界馬鞍山欣安邨欣頌樓地下
電話 : 3568 9498
傳真 : 3568 2398","Easy Living Consultant Limited<br>G/F, Yan Chung House, Yan On Estate, Ma On Shan, N.T.<br>Telephone : 3568 9498<br>Fax : 3568 2398","宜居顧問服務有限公司
欣安邨物業服務辦事處
新界馬鞍山欣安邨欣頌樓地下
電話 : 3568 9498
傳真 : 3568 2398",,,
114.003740000000107,22.45255,161,Tin Yiu (2) Estate,天耀二邨,Yuen Long,元朗,New Territories West,新界西,22.45255,114.00374,Public Rental Housing,租住屋邨,1993,Harmony 2,和諧二型,6,Yiu Cheong House<br>Yiu Fung House<br>Yiu Chak House<br>Yiu Lung House<br>Yiu Tai House<br>Yiu Wah House,"耀昌樓
耀豐樓
耀澤樓
耀隆樓
耀泰樓
耀華樓",3 800 ﻿As at 31.3.2019,3 800 截至2019年3月31日的情況,34.8 - 52.2,Formed,已成立,"Yuen Long District Tenancy Management Office (3)<br>Tin Yiu (2) Estate (near Yiu Fung House), Tin Shui Wai<br>Telephone: 2445 0418<br>Fax: 2617 1404","元朗區租約事務管理處(三)
天水圍天耀二邨(近耀豐樓)
電話：2445 0418
傳真：2617 1404","Modern Living Property Management Ltd.<br>G/F, Yiu Fung House, Tin Yiu (2) Estate, Tin Shui Wai<br>Telephone: 2448 1810<br>Fax: 2448 1922","雅居物業管理有限公司 
天水圍天耀二邨耀豐樓地下
電話：2448 1810
傳真：2448 1922",-,-,-,-,-
114.22982,22.32161,162,Sau Mau Ping (South) Estate,秀茂坪南邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.32161,114.22982,Public Rental Housing,租住屋邨,2009,New Harmony,新和諧式,5,Sau Mei House<br>Sau Tak House<br>Sau Sin House<br>Sau Ho House<br>Sau Wong House,"秀美樓
秀德樓
秀善樓
秀好樓
秀旺樓",4 000 ﻿As at 31.3.2019,4 000 截至2019年3月31日的情況,17.05 - 39.15,Formed,已成立,"Housing Department Kowloon East (7) District Tenancy Management Office<br>G/F, Sau Yat House, Sau Mau Ping Estate, Kwun Tong, Kowloon<br>Tel : 2349 1361<br>Fax : 2389 7462","房屋署東九龍(七)區租約事務管理處
九龍觀塘秀茂坪邨秀逸樓地下
電話 : 2349 1361
傳真 : 2389 7462","Easy Living Consultant Limited<br>G/F, Sau Sin House, Sau Mau Ping South Estate, Sau Mau Ping, Kowloon.<br>Tel : 2350 0228<br>Fax : 2350 0166","宜居顧問服務有限公司
九龍秀茂坪秀茂坪南邨秀善樓地下
電話 : 2350 0228
傳真 : 2350 0166",-,-,-,-,-
113.99939,22.46274,163,Tin Yuet Estate,天悅邨,Yuen Long,元朗,New Territories West,新界西,22.46274,113.99939,Public Rental Housing,租住屋邨,,"Harmony 1, Non-standard",和諧一型、非標準型,6,Yuet Wah House<br>Yuet Fu House<br>Yuet Kwai House<br>Yuet Tai House<br>Yuet Wing House<br>Ancillary Facilities Block,"悅華樓
悅富樓
悅貴樓
悅泰樓
悅榮樓
服務設施大樓",4 200 ﻿As at 31.3.2019,4 200 截至2019年3月31日的情況,9.8 - 49.0,Formed,已成立,"Tin Yuet Estate Office<br>1/F, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai,Yuen Long<br>Telephone: 2448 8863<br>Fax: 2448 8121","天悅邨屋邨辦事處
元朗天水圍天悅邨服務設施大樓一樓
電話：2448 8863
傳真：2448 8121","Tin Yuet Estate Office<br>1/F, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai, Yuen Long<br>Telephone: 2448 8863<br>Fax: 2448 8121","天悅邨屋邨辦事處
元朗天水圍天悅邨服務設施大樓一樓
電話：2448 8863
傳真：2448 8121",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
